t; x; y; theta
52978687.112000; 0.00; 0.00; 165.09
52996024.356000; 0.00; 0.00; 165.09
53013415.492001; 0.00; 0.00; 165.09
53027647.633000; 0.00; 0.00; 165.09
53044994.344000; 0.00; 0.00; 165.09
53059330.276000; 0.00; 0.00; 165.09
53076680.851000; 0.00; 0.00; 165.09
53091043.850000; 0.00; 0.00; 165.09
53109032.971001; 0.00; 0.00; 165.09
53123749.500001; 0.00; 0.00; 165.09
53141408.457001; 0.00; 0.00; 165.09
53155817.738001; 0.00; 0.00; 165.09
53171130.020000; 0.00; 0.00; 165.09
53188833.894000; 0.00; 0.00; 165.09
53203396.705000; 0.00; 0.00; 165.09
53219008.423000; 0.00; 0.00; 165.09
53236572.353001; 0.00; 0.00; 165.09
53250856.488001; 0.00; 0.00; 165.09
53268296.271001; 0.00; 0.00; 165.09
53283029.863001; 0.00; 0.00; 165.09
53300535.341001; 0.00; 0.00; 165.09
53314813.036001; 0.00; 0.00; 165.09
53332158.660001; 0.00; 0.00; 165.09
53346789.969001; 0.00; 0.00; 165.09
53364226.800000; 0.00; 0.00; 165.09
53378926.456000; 0.00; 0.00; 165.09
53396613.262000; 0.00; 0.00; 165.09
53411208.334001; 0.00; 0.00; 165.09
53428512.719001; 0.00; 0.00; 165.09
53443607.078000; 0.00; 0.00; 165.09
53461083.345001; 0.00; 0.00; 165.09
53475687.768001; 0.00; 0.00; 165.09
53490667.782001; 0.00; 0.00; 165.09
53508215.205000; 0.00; 0.00; 165.09
53523380.144000; 0.00; 0.00; 165.09
53541070.782001; 0.00; 0.00; 165.09
53555374.423000; 0.00; 0.00; 165.09
53573019.001000; 0.00; 0.00; 165.09
53587172.690001; 0.00; 0.00; 165.09
53604517.240000; 0.00; 0.00; 165.09
53619456.309001; 0.00; 0.00; 165.09
53636929.699000; 0.00; 0.00; 165.09
53651130.596001; 0.00; 0.00; 165.09
53668821.419000; 0.00; 0.00; 165.09
53683419.895000; 0.00; 0.00; 165.09
53701142.248000; 0.00; 0.00; 165.09
53715437.987000; 0.00; 0.00; 165.09
53733041.206000; 0.00; 0.00; 165.09
53747242.847000; 0.00; 0.00; 165.09
53765116.205000; 0.00; 0.00; 165.09
53779640.305000; 0.00; 0.00; 165.09
53794973.563001; 0.00; 0.00; 165.09
53812290.913000; 0.00; 0.00; 165.09
53827596.384001; 0.00; 0.00; 165.09
53842611.069000; 0.00; 0.00; 165.09
53860208.859001; 0.00; 0.00; 165.09
53875416.789001; 0.00; 0.00; 165.09
53890987.542001; 0.00; 0.00; 165.09
53908653.593000; 0.00; 0.00; 165.09
53923149.299001; 0.00; 0.00; 165.09
53940664.279000; 0.00; 0.00; 165.09
53955331.709001; 0.00; 0.00; 165.09
53972903.108001; 0.00; 0.00; 165.09
53987282.294001; 0.00; 0.00; 165.09
54004443.644000; 0.00; 0.00; 165.09
54019523.160000; 0.00; 0.00; 165.09
54036711.097000; 0.00; 0.00; 165.09
54051445.175001; 0.00; 0.00; 165.09
54068912.019000; 0.00; 0.00; 165.09
54083453.033001; 0.00; 0.00; 165.09
54100989.591001; 0.00; 0.00; 165.09
54115432.767000; 0.00; 0.00; 165.09
54132975.556001; 0.00; 0.00; 165.09
54147628.678000; 0.00; 0.00; 165.09
54165298.529000; 0.00; 0.00; 165.09
54179798.486001; 0.00; 0.00; 165.09
54197536.679001; 0.00; 0.00; 165.09
54211858.196000; 0.00; 0.00; 165.09
54229156.569000; 0.00; 0.00; 165.09
54243634.837001; 0.00; 0.00; 165.09
54261048.979001; 0.00; 0.00; 165.09
54275433.219000; 0.00; 0.00; 165.09
54292922.558001; 0.00; 0.00; 165.09
